"don't waste your money. that's the short version. no stars for this p.o.s. want more? ok - once you've fiddled around and fitted the rubber strips to your window, hooked on the device, rolled up your window (facing the sun, of course) you're now late for whatever it was you just parked to go do. oh yes, and it doesn't do anything other than spin a joke fan that couldn't move a feather. i put my hand in front of it and felt nothing - no wonder my car still feels like an oven. we can't drive off with it on, as the wind noise is unbearable even after unhooking the unit. why? because of the 'sealing' rubber strip you've hooked over the top of the glass leaving a nice 4mm gap for the wind.i thought i was smart going on ebay and buying two for the price of one. i would have been smarter spending the money on lottery tickets",1
"does not work (cool the interior of the vehicle) barely at all, compared to the ads.  so false advertising.  i purchased 2, and one also broke right away. very cheaply made product also.  would never purchase again, nor recommend to anyone",0
i purchaced this product because its a great idea.  the problem is it only runs when the sun is shining on the solar panel. also there is not enough suction to get the hot air out. also the product does not sit on the window firmly and can fall off if you open your window.hopefully they can take this design an improve the suction and maybe add a battery. similar to the solar lights you put in your driveway,1
absolutely useless.  do not buy this product.  you are wasting your money.  learn from me.  i wasted on two!  they are tiny tiny fans that move hardly any air at all.  also they do not work on tinted windows.  trust me.save yourself some money and just crack your windows.  it works 100% better,0
"it worked for me! my car is now a blistering 120 degrees as opposed to the scorching 121 degrees a month ago. the only thing i ever got out of this product was screwed. i've been bamboozled!! don't believe the hype; stand up against the man!, chumps unite! god! what a piece of poo.",0
"i also purchased this product & was extremely disappointed when i found out it did not work.  like the 1st reviewer wrote, it basically is a mini-fan that moves but it does not cool the car down at all!  there was absolutely no difference in the temperature of my car after i installed it!  don't waste your money",0
"to turn off your check engine light on most vehicles, with your vehicle turned off, pull out and hold your trip odometer reset stick and then start your vehicle. in most cases the light will shut off. if there is truly a problem with you car, the light will either not stay off or come right back on. you do not need this device to do that. the second problem is if your car does need attention, this device won't really properly diagnose or certainly won't fix it and you'll still have to go to a mechanic. so i'm left wondering what good this is",1
"it is ok for small dogs, large dogs will knock it down",1
"maybe it depends on the car, but i couldn't get it tight enough in my suv to prevent the dogs from knocking it down.  it also probably depends on the dog.  if the dog really wants to get past it, they will.  if you have a more mellow dog who will be satisfied with a ""psychological barrier"", this would be ok.  oh, and as a previous reviewer mentioned, the ""trombone"" style sides slide easily back and forth, i had to get some hose clamps to keep them in place",1
loved the price but i never actually received the item.  it shipped to the wrong address and i never got it back :-,0
"the product came defective, so i had to throw it away.i emailed the company three times and nobody ever answered back.",0
"this is the worst smelling ""freshener"" i have ever used. its just a terrible smell. like the other reviewer said, its very chemical in nature. i sprayed som in my living room to see what it was like and.....wow. i opened the windoes pretty quick, i could not imagine this in a hot car. i picked it up for 1.50 at a biglots and i feel ripped off.dont buy it",1
"if you've seen the movie ""cars"" and figure that it's time that you gave your rusty bucket the ""radiator springs"" make-over special, you might just be tempted to get yourself a batch of this stuff to make it smell as good as it looks.sure - it says ""new car scent"", and it has a picture of a car and a nice ribbon and everything - but i would definitely not use this stuff in my car.  first of all, it doesn't smell anything like the interior of a new car, and inhaling this stuff in that small an area would be lethal, even if you drive a hummer.  it is super-concentrated, and a one second blast is enough to saturate a 10 ft x 10 ft room with an unpleasant chemical smell, which might just be able to eliminate you and yours along with the airborne bacteria, smoke and odors. i can't vouch for any of the claims of air cleansing, sanitizing, bacteria reduction or removal of smoke and odors, because after the first test spray (in my office on a friday afternoon) i vacated the premises under duress, and by monday morning it had thankfully dissipated.  i've never used it again, and even though it may conceivably be the best airborne germ killing thing-gummy ever invented, the smell makes it impossible to use in the presence of living, breathing people. to be fair, the write-up never actually states that it is for cars, instead listing schools, medical facilities and food-processing areas, but then why on earth would you want any of these places to smell like a new car?  and why would you need a one ounce bottle of product for your factory?  the claims of deodorizing and leaving a fresh fragrance certainly didn't happen for me, and unless you come from somewhere where the pollution smells worse than this, i couldn't recommend it.  amanda richards, july 28, 2006",1
"the cushion was designed for what i needed due to an injury, but the curve of the cushion, the pressure points, and the density of the cushion are wrong.  i guess you get what you pay for.  i have found a similar cushion that works very well",0
"i bought this cushion hoping it would make sitting at my computer for long hours more pleasant. unfortunately after about half an hour, the ""memory foam"" gets totally squished down and it's almost useless. don't try to save money by getting this cheap one - spend the extra money and get one that doesn't suck.",1
"i bought the ""wagan 9788 ortho cushion"" and it does not meet the deminsions at all. the total lenght was to be 19"". it's 16 1/2"". etc""how can wagan screw up something like that, or did they?  making something to short by accident and lying to the people until it's fixed.",0
this product came quickly but i should have listened to the other reviewers. they said the cushion would squash flat in a week and it has. just spend the extra dough and get some thing of a better quality. otherwise you will regret it in the long ru,1
"this cushion is very disappointing. in less than a week, it has gone completely flat and the seams have separated. i am not a large person either! it doesn't even puff back up when i don't use it. don't buy it; it does not do anything it is advertised for",0
i had been wanting this for 2 years due to having a cracked tail bone several times in my life. when i saw it at this price i bought it right away. i'm here to tell you not to waste your money! i only weigh 100 pounds which is small for an adult and when i sat on this hoping it would keep my tail bone lifted the pillow completely smashed down flat with no support what so ever. it was a big disappointment,1
i could not get enough vacuum to draw the oil from the crankcase... unit would not work.  i am very dissatisfied with the product,0
the pump in theory suppose to suck oil out of the dipstick hole. it did not do it for honda engine. it did for snowblower. you will need to get dirty to change your own oil,0
"i was so excited about this bag but it was a huge disappointment.  the description clearly indicates waterproof, but in fact it is mostly water resistant, an 8 on a scale of 1-10 according to the box.  and since our travel coincided with several rain storms, this was a very important differentiation!the straps for the 'net' are extremely unmanageable and there are several key elements missing from the instructions.  having never used a roof top cargo bag before, this presented quite an obstacle for me.  there are loops through which you send the straps for the net that holds the bag down, the instructions make no mention of them, do you loop the strap through before or after you loop it through the luggage rack?  does it make a difference?  it took me 45 minutes just to get the thing attached to my roof due to trial and error (not counting loading time).the clips themselves are very poor construction, one of them broke upon tightening and had to be makeshift tied instead.the straps also do not tighten very easily, you have to feed the straps through the clips and then keep moving the clips back and forth until you get it to the length you want.the stitching also started ripping when trying to close the very stubborn zipper.  the bag was not overstuffed.i cannot recommend this product",0
"i followed the instructions to the letter , but it only worked about 50 % of the time. i will be sending it bac",1
"i purchased this for my 2001 vw golf, and it did not work. i know some of the other vehicles wire directly in, but you have to put a spare key in the unit and wrap it around the ignition. it made the install seem very half-a**ed. i could have just taped the key to the ignition at that point. i will get the immobilizer delete software instead of this junk. thumbs down from me on at least vw and audi application",1
"thought i'd just confirm what i've learned too.  i bought it, realized after research it could be picked in seconds with a pen and returned it",1
"""advanced security"" is all a lie.  these locks can be easily opened without a key.  i have written to the masterlock company and they replaced the lock free of charge to a one that uses a regular key",1
bike lock manufacturer kryptonite recently revealed that tubular cylinder locks -- which this model uses -- can be very easily picked. kinda defeats the purpose of owning this in the first place.,1
"march 14 follow up report: pump found to stall and stop at 40 pounds pressure. teresa k. naeole of q. industries by phone said i could return pump and would be sent a more expensive tire pump in return. returned pump was received at 159 islington on february 16 at 12:55 pm. i have not received a new pump. i cannot get a response from telephone message requests at (303) 629 7700. almost a month now. yuk! pauli purchased the hv30 portable compressor because it promised rapid inflation of tires and blowup toys. the 140 pound pressure limit was certainly adequate. the price was right.the compressor comes with a hose that screws onto the compressor on one end and screws onto the tire valve stem on the other end. the compressor end thread was damaged. i had to use a pliers to tighten what should have been a hand tightened connection. because the tire end screws on, air is lost as it is unscrewed after the tire is inflated. most tire inflators come with a quick disconnect. further, the compressor won't start against tire pressure if the connector hose is screwed on the tire valve. i had to start the compressor and then screw the hose onto the valve stem.i haven't tried inflating a bike tire yet. i strongly suspect the air lost during unscrewing the connector hose will almost deflate the tire. this is just a great idea for inflating tires much faster than with pumps designed for much higher pressure limits but really poor engineering execution",0
"sticking the solar module on the side of the garage door opener like they instruct doesn't work--the solar panel has to be right next to the lightbulb to get enough power to work.  i was able to mount it close enough to the lightbulb and make a small cutout in the cover to get it to fit--you might not be able to depending on your garage door opener.  also the bracket that holds the laser module has too light a hold on the module, it doesn't hold it in rotational position",1
you are better off with a sponge and a bucket . there ain't a quick fix to washing your car without going to the local car wash,1
"arrived with dead batteries in it, factor the price and time of getting three aaa batteries on your own into your decision of whether to buy this product or not",0
"my husband purchased this charger for me for christmas, after lots of mornings when my van wouldn't start and he was already gone to work.  except for having to search far and wide for the right kind of extention cord to plug this thing in, we were excited to have something for those ""just in case"" moments.  we plugged it in and have left it in since then.  just this week our battery was dead again.  we excitedly went to use this charger, and lo and behold, it wouldn't work.  we had to call a neighbor to come and give us a jump start.  later that day the battery was dead again (!!!) and this charger worked that time, so who knows what happened?we haven't tried the outlet power, so i have no idea how reliable that is.i won't count on this machine.  luckily i have a small battery charger that i can plug my car into, and after twenty minutes or so i'm ready to go.  i won't be getting rid of that charger--it's much more dependable",0
appears to be a good product with one major exception. you can't even charge it for first use without getting an extension cord to plug into 110v power. required cord must have only one plug in where as most cords today come with a plug on the end that will let you plug in more than one item. the blades on the jump starter are resessed so the extension cord must have only one place to plug anything or the fitting is to big to go into the recess. got this as a present and so far the report is that an old type cord is hard to find. i find it unbelievable that any company producing this item would not include 4 feet of cheap cord so the product could be put in service at once,1
i'm very pleased with this laser garage park.this laser garage park was easy to install and works really well. i would recommend this to any one looking for a practicalway to avoid damage to their car while trying to park in thegarage.,1
i purchased the set of two park smart parking mats as a simple alternative to hanging a tennis ball on a string which would hit the windshield when my car was sufficiently inside the garage to close the door. but even with stickum on the bottom the mats slipped on the smooth floor of the garage and the car hit the workbench time and again. i may say the service i got through amazon.com was first rate; it's the product i found wanting,1
"we bought this scratch remover years ago from an auto store. it wasn't that expensive but totally useless. we put it on a scratch or two on our car which is black and did what it said. it did nothing except leave a white stain on the area i applied it to. i tried everything to get it off, then i had to use my last option rubbing compound. luckily the rubbing compound got the stain off. after this i dumped the tube in our basement and lost track of it since then (probably dumped it). shortly after we went to the auto store again and we found auto paint. they come in a little tube with a paint brush and each paint has a code (got to get the one for your model car). used it worked well and years later still looks good. up close you can still see a scratch was there but only really up close. after that i waxed the area after the paint dried and it looked fine. unless you look for it you will not see a scratch. so don't buy this product either buy the auto paint or take your car to an auto body shop. this product would be better as a door stop and even then it would probably do a poor job.",0
"the description of this product is not accurate.  these lights are not bright.  i have 6 mounted under the cabinets in my very small kitchen and all 6 on at once add up to the equivalent of a night light.  it is a pretty color of light, but very dim",1
"we were trying to get rid of the wires for under the cabinet lighting.  however, the led lights were definitely not sufficient for this area.  we were very disappointed even after trying to double the number recommended in an area",1
"*** caution *** too many equipments through one socket may cause overload and possible fire in yor vehicle. there is no proper technical information provided for this product and no mention of a safety fuse either. even if you buy this product, be careful not to plug in more than 2 things at a time. also, note that all outlets are very close to each other, with a potential to cause damage to your charging adapters",0
"installed my bulldog 2030! it's is a total piece of junk.it only works when you tap on the hood. you can pound on the back of the car and nothing. put the sensor at max, still nothing! this is more of a novelty not an alarm.its a freaking joke! don't waste your money",1
"i was unsure about this company so i only popped for a week subscription, felt the gamble of $10 was worth it.  well not all gambles work out, this one did not.  when you 1st register you tell them what vehicle you have, now one might think once you do this that the information you want to access will be about your particular vehicle, not so.  i want to know how to replace a certain part, well you go to that part look it up, it tells you the replacement procedure for a car not even yours, and nothing about your car, uh!! c'mon. there's very little trobleshooting, no flow charts for troubleshooting.save you money and buy a haynes manual for your vehicle, you'll be much farther ahead.",1
"highly concentrated chemical smell, definitely gets rid of odors but does not smell like a new car",0
"this car seat cushion's foam padding is not only paper thin, but it also has what feels like circular metal inserts (i'm not kidding) placed in some of the cushion's ""massaging bubbles"".  this makes for an unbelievably uncomfortable car seat, as these internal metalic objects dig right into your back and spine!  i threw my ""massage cushion"" into the trash after about twenty minutes with this thing",0
"we purchased this rooftop cargo carrier to transport our suitcases and beach items during our summer vacation to new england.  we were initially concerned because it was so inexpensive for the size and worried that it might not fit a trailblazer.  upon arrival we were pleased to find that it not only fit securely, but was rather stylish too.  although it appeared weatherproof we soon found that it was not.  it began raining at the onset of our trip.  about four hours in to our fourteen hour roadtrip the weatherproof lining began disintingrating.  by the time we arrived at our destination all our possessions were soaked and coated in tiny grey vinyl flecks.  this cargo hauler might be cheap and look nice, but it is not worth your money",1
"one day when it was 100 degrees outside, i used it in my car, rolled all of the windows up and went into a store to shop.  when i came out and got into my car, it was hotter than i could have ever imagined.  it hadn't cooled my car prior to that either.  it looked like a very small fan blowing, and that was it.  i came home, took it off, and threw it out.  i was not satisfied at all",1
this includes a big piece of gooey tape to seal the window of your car when using this item--who's actually going to put this on their car? it makes the whole product useless and basically something to throw away. check the picture--see anything messy you have to stick onto your car? misleading and a waste of money. don't buy it,0
these are more of an accent light than task lights...not what i expected.  should have paid attention to other reviews,1
a tire pressure gauge only has to do one thing well. that is to accurately measure the air pressure inside the tire. my accugage was reading 5 psi high when tested alongside a calibrated pressure transducer. that's why i give it only one star,0
"i had this alarm professionally installed by pepboys (which is designtech's recommended professional installer). after the initial installation with all the wiring was done, pepboys found out that the brain was defective. they confirmed this as well with several tests that they did. after being on the phone with designtech's horrible customer service, and several faxes later, they sent me a new brain, and i just mailed out the defective old brain with a prepaid mailing label that they provided. after my 2nd visit with pepboys, it was the same problem. and yes, designtech sent me a defective replacement. several more calls and faxes later, i got the 3rd one, and that one turned out ok.the features worked fine, and the batteries lasted me a long time. but the fob themselves are made up of really cheap looking plastic (even the silver one). other than that, it worked fine. i got a new truck, and this time i've invested in an audiovox system (sold under the pursuit brand) and i love that everything is so integrated and easier to upgrade. i still had a professional install it and i've never had any problems with it.",1
"easy and clear steps to follow in installation, although the universal remote is really bad, feels very cheap...tachless mode works great, but finding service and tech support is almost impossible...good luck contacting them",1
"the design tech deluxe remote car starter comes with excellent features and a compact remote.  the problem is, the item i received did not work.all wires were hooked up appropriately and double check with a test kit.  once hooked up, there was no response from the unit.  after hours of attempting to troubleshoot, i looked online at design tech's website for local authorized installers in the hopes that they might be able to answer my question.unfortunately the three ""authorized"" installers in my area refused to touch design tech's equipment because, and i quote ""they're too difficult to work with.  we haven't had much success.""  a little alarmed by this response, i attempted to contact the company using their 800 number during their live tech support hours.  after waiting 1/2 on hold with no approximate wait time and no end in sight, i hung up and decided instead to return the defective unit back",0
"this item performed as expected, reads and resets fault codes in all vehicles with obd-ii connector. easy to use - only 2 buttons! you might be able to find it $10 cheaper at a local store on sale, but even at the price i paid it was a bargain! cost of tool = 1 diagnostic visit to local shop",1
this obdii reader is way too simple. doesn't really do much in diagnostic. could not reset anything. save up and buy a bit more better unit,1
"the product would not put out enough current to help with the drain on my battery. i think i purchaced too small of a unit for my needs.  may work well with a smaller type of battery, not on a car battery",1
"i put the sunforce 50012 inside my car's windscreen and plugged it into the cigar lighter.  (on this car the cigar lighter is ""live"" even when the ignition is off).  the sunforce 50012 worked for one day.  next day it appeared dead (there is blue led that blinks when it is working).  i picked it up, it started working, sat it down, it quite.  twisted it, it worked, then it didn't, then it did.  the old intermitant (sp) connection problem.  basically it was shot, dead, kaput, trash it.  long story short, i fixed it by taking it apart and re-soldering components.  i am smart and lucky with nothing better to do.  99.999% of the users could not make this fix.  so just forget about it.  this thing is garbage",0
bought 2 of these.  both failed at extactly the same time after a few months.  save your money,0
it took 20 mins to fill a car tire from 20psi to 30psi.  truck air? -- it could barely fill a car tire.  it would take over 3 hours for it to reach 300psi if it even could make it.  stay clear.,1
"we received this as a employee gift and were so excited to have it.  not only does it not fill anything pass 15 psi, the 12v cord is very cheaply made where it plugs into your cig. lighter.  the plastic on the tip started to crack after pulling it out.  with the few more times we used it, i the tip completely broke.  at least it comes with 7 year warranty.  save yourself the disapointment and headache",1
last time i purchased them they came in a nice sleeve.  these are awkward and only have a band to wrap around them.,1
we live in a city and we got a minor ding on the side of the car. we bought this kit a few years ago somewhere other than amazon (think a auto store). anyway we did what it said and did it several times. it did take some of the ding out but not all of it. we barely got the glue off from it. a few years later we got hit by a suv when we were getting the car fixed we had the guy remove the ding and now it looks perfect. sadly this thing was not worth the money or effort we put into it. i also watched fox 5 and they tested the item it didn't work for them either. i know it will cost more but take it to a auto shop and get the ding removed there. don't buy this product it is worthless.,0
i would have purchased this ridiculous item if not for the comment above.  thanks for alerting me to the misleading information,0
"i returned the activation card without activating because i was misled by the description of the product.   i understood that the eautorepair activation would be for a multitude of ""vehicles from 1983 to present"", but the card is for only one vehicle per subscription.........not mentioned in the description",1
i think i must have got a bad batch because this polish is highly rated.  it never dried to a haze for me.  the first time i used it i thought i hadn't shaken the bottle enough.  the second time i shook the bottle - seven days later it still hasn't dried enough to buff off.  i'm not sure if its the product or whether amazon are selling an inferior conterfeit,0
you cant chose the music to play.... not that loud.... overall sucks.. (just get the airhorns...) if i wasnt too lazy to return this item i would have... it sucks..,1
"the seat covers are cute, but only 1 comes in a box and while i was putting them in my car one of them ripped! obviously the quality is not very good",0
"i work in an auto shop and this thing is a joke.... with the money that you pay for a filter and 5+ qts. of oil, you can get it done by a professional that will buy you a new engine if it blows up. will this company stand by its product like that? i doubt it... for a few extra bucks you can get an oil flush if you're worried about gunk... it's a scam..",0
"the oil must be removed through the oil drain to properly evacuate the contaminated oil from the crank case. and the oil filter must be replaced to prevent contamination of the new oil. maybe you'll find this product wonderful and a cost-effective alternative, what do you do with the oil syphoned from the engine? a small but important cost of the oil change at a garage is for disposal of the oil.",1
"gimmick.there are a number of rerouting oil change kits available. why subject your engine to serious damage and loss of oil with the addition of rubber hoses and hose clamps that may crack or fail? the oil filter seals itself very well on most engines. while it can be a nuissance to remove on some vehicles, i wouldn't risk hose failure for a little convenience. on my toyota truck i discovered reaching through the engine from the hood is the fastest way to get to the filter. i'm not sure that many people even change their own oil. it's cheaper to take it to the toyota dealer, 29.95 and they even rotate the tires.",0
"sediment and metal particles settle in the bottom of your drain pan and these kits can't siphon all that out.  most ""quickie-lube"" stations that pioneered this process have abandoned it because they were getting sued for damaging the engine.  the right way to change your oil is to run your engine until hot and and drain from the bottom; that does a much better job of removing the sludge",0
